Víctimas por hecho victimizante Corte SEPTIEMBRE DE 2025

FECHA_CORTE,NOM_RPT,PARAM_HECHO,HECHO,SEXO,ETNIA,DISCAPACIDAD,CICLO_VITAL,PER_OCU,PER_SA,EVENTOS
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Hombre","Afrocolombiano (Acreditado RA)","Auditiva","entre 29 y 59","4","4","4",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Ninguna","Ninguna","entre 0 y 5","603","574","614",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Ninguna","Ninguna","entre 6 y 11","1651","1565","1670",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Ninguna","Ninguna","entre 12 y 17","4102","3817","4177",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Ninguna","Ninguna","entre 18 y 28","33103","28744","34019",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Ninguna","Ninguna","ND","43669","4049","44186",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Ninguna","Ninguna","entre 60 y 110","159525","57887","175845",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Ninguna","Ninguna","entre 29 y 59","296050","160395","318774",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Ninguna","Por Establecer","entre 12 y 17","29","28","30",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Ninguna","Por Establecer","entre 18 y 28","239","221","247",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Ninguna","Por Establecer","entre 29 y 59","2665","2258","2899",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Ninguna","Por Establecer","ND","26","1","28",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Ninguna","Por Establecer","entre 60 y 110","4665","2823","5235",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Ninguna","Psicosocial (Mental)","entre 0 y 5","1","1","1",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Ninguna","Psicosocial (Mental)","entre 12 y 17","5","5","5",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Ninguna","Psicosocial (Mental)","entre 18 y 28","32","30","32",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Ninguna","Psicosocial (Mental)","entre 29 y 59","147","120","163",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Ninguna","Psicosocial (Mental)","ND","3","0","3",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Ninguna","Psicosocial (Mental)","entre 60 y 110","41","34","51",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Ninguna","Visual","entre 0 y 5","1","1","1",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Ninguna","Visual","entre 6 y 11","5","5","5",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Ninguna","Visual","entre 12 y 17","12","12","13",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Ninguna","Visual","entre 18 y 28","58","53","58",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Ninguna","Visual","entre 60 y 110","727","531","836",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Ninguna","Visual","ND","6","0","6",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Ninguna","Visual","entre 29 y 59","509","415","546",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Palenquero","Fisica","entre 29 y 59","1","1","1",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Palenquero","Multiple","entre 29 y 59","1","1","1",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Palenquero","Multiple","entre 60 y 110","4","3","4",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Palenquero","Ninguna","entre 6 y 11","1","1","1",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Palenquero","Ninguna","entre 12 y 17","1","1","1",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Palenquero","Ninguna","entre 18 y 28","13","11","14",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Palenquero","Ninguna","entre 29 y 59","64","37","69",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Palenquero","Ninguna","entre 60 y 110","38","30","41",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Palenquero","Ninguna","ND","2","1","2",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Palenquero","Por Establecer","entre 18 y 28","2","2","2",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Palenquero","Visual","entre 60 y 110","1","1","1",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Raizal del Archipielago de San Andres y Providencia","Auditiva","entre 18 y 28","2","2","2",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Raizal del Archipielago de San Andres y Providencia","Auditiva","entre 60 y 110","3","1","3",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Raizal del Archipielago de San Andres y Providencia","Fisica","entre 12 y 17","1","1","1",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Raizal del Archipielago de San Andres y Providencia","Fisica","entre 18 y 28","1","1","1",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Raizal del Archipielago de San Andres y Providencia","Fisica","entre 29 y 59","11","7","13",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Raizal del Archipielago de San Andres y Providencia","Fisica","entre 60 y 110","6","4","6",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Raizal del Archipielago de San Andres y Providencia","Intelectual","entre 29 y 59","3","2","3",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Raizal del Archipielago de San Andres y Providencia","Multiple","entre 29 y 59","1","1","2",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Raizal del Archipielago de San Andres y Providencia","Multiple","entre 60 y 110","10","6","10",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Raizal del Archipielago de San Andres y Providencia","Ninguna","entre 0 y 5","1","1","1",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Raizal del Archipielago de San Andres y Providencia","Ninguna","entre 6 y 11","2","2","2",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Raizal del Archipielago de San Andres y Providencia","Ninguna","entre 12 y 17","16","16","16",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Raizal del Archipielago de San Andres y Providencia","Ninguna","entre 18 y 28","174","146","181",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Raizal del Archipielago de San Andres y Providencia","Ninguna","entre 60 y 110","437","186","497",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Raizal del Archipielago de San Andres y Providencia","Ninguna","ND","11","7","11",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Raizal del Archipielago de San Andres y Providencia","Ninguna","entre 29 y 59","1224","421","1377",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Raizal del Archipielago de San Andres y Providencia","Por Establecer","entre 18 y 28","5","5","5",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Raizal del Archipielago de San Andres y Providencia","Por Establecer","entre 60 y 110","13","10","16",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Raizal del Archipielago de San Andres y Providencia","Por Establecer","entre 29 y 59","6","3","7",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Raizal del Archipielago de San Andres y Providencia","Psicosocial (Mental)","entre 29 y 59","1","0","1",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Raizal del Archipielago de San Andres y Providencia","Visual","entre 18 y 28","1","1","1",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Raizal del Archipielago de San Andres y Providencia","Visual","entre 29 y 59","1","1","2",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Hombre","Raizal del Archipielago de San Andres y Providencia","Visual","entre 60 y 110","3","2","4",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Intersexual","Indigena","Ninguna","entre 18 y 28","1","1","1",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Intersexual","Indigena (Acreditado RA)","Ninguna","entre 18 y 28","3","3","3",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Intersexual","Indigena (Acreditado RA)","Ninguna","entre 29 y 59","2","2","2",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Intersexual","Negro(a) o Afrocolombiano(a)","Ninguna","entre 29 y 59","3","2","3",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Intersexual","Ninguna","Fisica","entre 29 y 59","2","1","3",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Intersexual","Ninguna","Ninguna","entre 18 y 28","7","7","7",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Intersexual","Ninguna","Ninguna","entre 60 y 110","4","2","5",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Intersexual","Ninguna","Ninguna","entre 29 y 59","22","16","25",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Mujer","Afrocolombiano (Acreditado RA)","Auditiva","entre 18 y 28","2","2","2",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Mujer","Afrocolombiano (Acreditado RA)","Auditiva","entre 60 y 110","1","1","1",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Mujer","Afrocolombiano (Acreditado RA)","Auditiva","entre 29 y 59","5","5","5",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Mujer","Afrocolombiano (Acreditado RA)","Fisica","entre 12 y 17","1","1","1",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Mujer","Afrocolombiano (Acreditado RA)","Fisica","entre 18 y 28","1","1","1",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Mujer","Afrocolombiano (Acreditado RA)","Fisica","entre 60 y 110","11","11","15",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Mujer","Afrocolombiano (Acreditado RA)","Fisica","entre 29 y 59","14","14","16",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Mujer","Afrocolombiano (Acreditado RA)","Intelectual","entre 60 y 110","1","1","2",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Mujer","Afrocolombiano (Acreditado RA)","Intelectual","entre 29 y 59","3","3","4",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Mujer","Afrocolombiano (Acreditado RA)","Multiple","entre 29 y 59","11","11","13",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Mujer","Afrocolombiano (Acreditado RA)","Multiple","entre 60 y 110","6","6","6",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Mujer","Afrocolombiano (Acreditado RA)","Ninguna","entre 6 y 11","1","1","1",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Mujer","Afrocolombiano (Acreditado RA)","Ninguna","entre 12 y 17","15","13","15",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Mujer","Afrocolombiano (Acreditado RA)","Ninguna","entre 18 y 28","177","172","188",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Mujer","Afrocolombiano (Acreditado RA)","Ninguna","entre 29 y 59","964","945","1041",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Mujer","Afrocolombiano (Acreditado RA)","Ninguna","entre 60 y 110","263","246","301",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Mujer","Afrocolombiano (Acreditado RA)","Por Establecer","entre 18 y 28","1","1","1",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Mujer","Afrocolombiano (Acreditado RA)","Por Establecer","entre 60 y 110","21","20","25",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Mujer","Afrocolombiano (Acreditado RA)","Por Establecer","entre 29 y 59","19","19","20",
"30/09/2025 12:00:00 a. m.","REPORTE VICTIMAS POR HECHO, CIFRA NACIONAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Mujer","Afrocolombiano (Acreditado RA)","Visual","entre 60 y 110","8","8","10",
